molecule,label
CC(C)c1cc(C(C)C)c(B2c3ccccc3Oc3cc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)ccc32)c(C(C)C)c1,430
COCCOCCOCCOc1ccc(OCCOCCOCCOC)c(C=O)c1,350
CCCCCCCCOc1cc(/C=C/c2cc(OCCCCCCCC)c(/C=C/c3cc(OCCCCCCCC)c(Br)cc3OCCCCCCCC)cc2OCCCCCCCC)c(OCCCCCCCC)cc1Br,410
N#Cc1nc2c3ccc(N(c4ccccc4)c4ccccc4)cc3c3cc(N(c4ccccc4)c4ccccc4)ccc3c2nc1C#N,466
F[B-](N1C2=CC3=C1C=C(C4=CC=CC=C4)S3)(F)[N+]5=C6C(SC(C7=CC=CC=C7)=C6)=CC5=C2C(F)(F)F,688
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,342
CCC1(CC)c2ccccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-1,357
CSc1nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,364
F[B-]([N+]1=C(SC(C2=CC=C(C(C)(C)C)C=C2)=C3C4=CC=C(C(C)(C)C)C=C4)C3=C(C5=CC=C(C(C)(C)C)C=C5)C1=C6C(F)(F)F)(F)N7C6=C(C8=CC=C(C(C)(C)C)C=C8)C9=C7SC(C%10=CC=C(C(C)(C)C)C=C%10)=C9C%11=CC=C(C(C)(C)C)C=C%11,628
CCN1c2ccccc2Sc2cc(/C=C(\C#N)c3ccccc3)ccc21,418
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,509.5
Cc1ccc2c(c1)B(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c1cc(C)cc3c1N2c1ccc(C)cc1B3c1c(C(C)C)cc(C(C)C)cc1C(C)C,457
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc([N+](=O)[O-])cc1,405
CN(C)c1ccc(/C=C/C=C/C2=NC3C(=O)NC(N)=NC3N2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,352
C/C(=N\Nc1ccc(C#N)cc1)c1cccc(/C(C)=N/Nc2ccc(C#N)cc2)c1,346
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5ccccc5Oc5ccccc53)c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3-4)cc2)cc1,372
CC(C)(C)c1ccc(C(C)(C)C)c(N2C(=O)c3cccc4c(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)ccc(c34)C2=O)c1,445
Cc1ccc2c3ccc(C)cc3c3cc4c(C)cc(=O)oc4cc3c2c1,386
CCCCC(CC)CN1C(=O)c2cccc3c(C#Cc4ccc(N(c5ccccc5)c5ccc(C#Cc6ccc7c8c(cccc68)C(=O)N(CC(CC)CCCC)C7=O)cc5)cc4)ccc(c23)C1=O,456
CC(=O)c1nc(-c2ccc(C)cc2)oc1C,271
CCOC(=O)CCOc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC,289
C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,585
CC/C=C/C=C/C=C/C=C/CCCCCCCC(=O)O,317.3
F[B-]1(F)N(C(C=C/2)=C(C3=CC=CC=C3)C4=[N+]1/C(C=C4)=C/C5=C(Cl)C=CC=C5Cl)C2=C\C6=C(Cl)C=CC=C6Cl,565
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,551.9498069
CCOC(=O)CCCn1c(C(=O)OC)c(C)c2c(=O)n3c(cc21)C(CC)=C(C)C3=O,396
O=[N+]([O-])c1ccc(NCCNCc2c3ccccc3cc3ccccc23)c([N+](=O)[O-])c1,349
CC1=CC(C)(C)N(C)c2cc3c(cc21)C(c1ccc(Br)cc1)=c1cc2c(cc1O3)=[N+](C)C(C)(C)C=C2C,594
c1ccc2c(-n3cnc4ccccc43)cccc2c1,284
F[B-]1(F)Oc2ccccc2-c2cc(-n3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc43)cc[n+]21,374
O=C1c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C(=O)N1c1ccccc1,403
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc([N+](=O)[O-])cc3)ccc2-c2ccc(-c3ccc([N+](=O)[O-])cc3)cc21,357
COC(=O)C1=C(C(=O)OC)C2=C[C@H]3c4ccccc4[C@]2(S1)c1ccccc13,353
Nc1ccc2c(-c3ccccc3C(=O)[O-])c3ccc(=[NH2+])cc-3oc2c1,499
CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC(Br)=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC(Br)=C6)=C51.[I-],689
Cc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1C,338
CC(=O)c1ccn2c3c(c(-c4ccc(O)cc4)c2c1)CN(CCCNC(=O)OC(C)(C)C)C3=O,413
COc1ccc2c(CC(=O)NN)coc2c1,290
C(#Cc1cccs1)C(C#Cc1cccs1)=Cc1ccc(C=C(C#Cc2cccs2)C#Cc2cccs2)s1,486
CCCCC[n+]1ccc(/C=C/c2ccc(N(C)C)c3ccccc23)c2ccccc21,496
CC[N+]1(CC)CN2C(=N1)C(C(=O)O)=Cc1cc(SC)ccc12,397
C/C=C/c1cc(OC)cc(OC)c1,296
COc1cc(N(c2ccccc2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N,479
N#Cc1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1,308
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,309
Cc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(=O)[nH]2)cc1,377
Cc1ccc(C2=Cc3c4ccccc4c4ccccc4[n+]3[B-](F)(F)O2)cc1,437
CC1(C)C2=C(C=CC=C2)N(CCCCS(=O)([O-])=O)/C1=C/C=C(C=C3/C=C/C4=[N+](CCCCS(=O)([O-])=O)C5=C(C=CC=C5)C4(C)C)\C=CC3=O,475
O=C1NC(=O)/C(=C\c2ccccc2O)S1,360
CC1=[N+]2C(=C(c3ccc(N4CCCCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,507
CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,457
CCN(CC)c1ccc2cc(/C=C/C(=C(C#N)C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)oc2c1,528
O=Cc1ccc(-c2cccs2)s1,350
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O,524
F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,387
CCN(CC)c1ccc2c(C#N)c(/C=C(\C#N)c3nc4ccccc4o3)c(=O)oc2c1,594
c1ccc2nc3cccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c3cc2c1,359
CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,369
F[B-]([N+]1=C(C2=CC=CS2)C=C(C3=CC(N(CCCC)C4=C5C=CC=C4)=C5C=C3)C1=N6)(F)N7C6=C(C8=CC(C(C=CC=C9)=C9N%10CCCC)=C%10C=C8)C=C7C%11=CC=CS%11,748
Cc1cc(C)c(C2=C3C=c4c(c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc4c23)c(C)c1,698
OCc1cc(/N=N\c2ccc(-c3ccc4ccccc4c3)cc2F)ccc1O,312
CC1=C2c3ccccc3C(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,564
CCC1(CC)c2cc(Br)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(-c4cccs4)ccc2-3)C(CC)(CC)c2cc(-c3cccs3)ccc2-1,338
Fc1ccc(N(c2ccc(F)cc2)c2ccc3c4cccc5c(N(c6ccc(F)cc6)c6ccc(F)cc6)ccc(c6cccc2c63)c54)cc1,484
Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)ccc2c1c1ccccc1n2-c1ccccc1,392
Cc1cc(C)c(B(c2cc(-c3ccc(N(C)C)cc3)sc2-c2sc(-c3ccc(N(C)C)cc3)cc2P(=O)(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,435
CN(C)c1ccc(-c2ccc3n2[B-](F)(F)[N+]2=C(c4ccccc4)C=CC2=C3C(F)(F)F)cc1,697
COC1=[N+]2C(=C(c3ccccc3)c3cc(SC#N)c(OC)n3[B-]2(F)F)C=C1SC#N,515
CCC(C)(C)c1ccc(-c2ccc3c(c2)C(CCOC)(CCOC)c2cc(C(C)(C)CC)ccc2-3)cc1,318
Cn1c(=O)c(/N=N/c2ccc(Nc3ccccc3)c(S(=O)(=O)O)c2)c(O)c2ccccc21,407
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,274
CC(=O)Nc1ccc(O)cc1,290
CCCCCCCCOc1cc(/C=C/c2ccncc2)c(OCCCCCCCC)cc1/C=C/c1ccncc1,398
N#Cc1nc2c(nc1C#N)C1c3ccc(N(c4ccccc4)c4ccccc4)cc3C2c2ccc(N(c3ccccc3)c3ccccc3)cc21,378
CC1(C)c2ccccc2N(c2ccccc2)c2ccc(S(=O)(=O)c3ccc4c(c3)C(C)(C)c3ccccc3N4c3ccccc3)cc21,340.6354515
COc1ccccc1,267.2367718
CN(C)c1ccc(C(=O)Nc2ccccc2)cc1,307
CC1=CC(C)=[N+]2C1=C(c1ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc1)c1c(C)cc(C)n1[B-]2(F)F,502
OC1(c2ccc(-c3cccs3)s2)CCC1,309
Cc1cc(C)cc(NC(=O)c2sc(Br)nc2C)c1,285
CC(C)c1cc(C(C)C)c(B2c3ccccc3Oc3cc(N4c5ccccc5C5(c6ccccc6Oc6ccccc65)c5ccccc54)ccc32)c(C(C)C)c1,429
c1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccccc5)cc4)cc(-c4ccc(-c5ccccc5)cc4)c3)cc2)cc1,288
CN(C)c1ccc(-c2cc3c(ccc4c([N+](=O)[O-])cccc43)c(=O)o2)cc1,435
O=C(c1cc(F)c(N2CCCCC2)cc1F)c1cc(F)c(N2CCCCC2)cc1F,354
Oc1ccccc1/C=N/c1ccccc1/N=C/c1ccccc1O,414
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,406.0254172
c1ccc(-c2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,565
c1csc(-c2ccc(-c3cccs3)s2)c1,355
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,526.1
CC(O)CC1=N/C(=C\c2cccc(N(C)C)c2)C(=O)N1C,352
COCCOCCOCCOc1cc(C=O)c(OCCOCCOCCOC)cc1C=O,394
CCN(CC)c1ccc2c(c1)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2c1ccccc1C(=O)O,716
COC(=O)c1ccc(-c2ccc(-c3nnc(-c4ccc(-c5nnc(-c6ccc(-c7ccc(C(=O)OC)cc7)s6)o5)cc4)o3)s2)cc1,341
CCOC(=O)C(C(=O)OCC)C1=[N+]2C(=C(c3ccc(C)cc3)c3ccc(C(C(=O)OCC)C(=O)OCC)n3[B-]2(F)F)C=C1,515
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(Cl)cc1Cl,335
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5S4)c4ccccc4-c4ccccc43)cc2)cc1,359
CCC1(CC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-1,366
Cn1c(-c2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3C)cc2)nc(-c2ccccc2)c1-c1ccccc1,365
O=C(O)c1cc(O)c(O)c(O)c1,258
CC1=CC(C)=[N+]2C1=C(c1ccc(N3CCCCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,498
COc1cc2c(cc1C=C(C#N)C#N)c1ccccc1n2C,422
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2ccc(C(F)(F)F)cc2)Sc2ccccc21,639
CC(C)(C)c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,313
COc1ccc2c3c(c4ccc(OC)cc4c2c1)C(C)(C)c1sccc1-3,391
O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,558
C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1ccc2ccc3cccc4ccc1c2c34,422
COc1ccc(N(c2ccccc2)c2cc3ccc4cc(N(c5ccccc5)c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,453
CC[N+]1=C(/C=C/c2cc3cccc4ccc5cccc2c5c43)C(C)(C)c2ccccc21,521
Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,383
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,682.3627685
C#CCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,453
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2cccc(Cl)[n+]21,481
Cc1cc(C)c(C2=C3C=C(c4ccc(C(C)(C)C)cc4)C(c4ccc(C(C)(C)C)cc4)=[N+]3[B-](F)(F)n3c2cc(-c2ccc(C(C)(C)C)cc2)c3-c2ccc(C(C)(C)C)cc2)c(C)c1,592
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=C([N+]([O-])=O)C=C3[N+]([O-])=O)/C#N,539
CCN(CC)c1ccc2c(-c3ccccc3C(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,555
CN(C)C1=Nc2cccc3cccc1c23,427
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)nc2c1,328
COc1cc2c(cc1C=C(C#N)C#N)c1ccccc1n2C,428
COc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1,339
c1ccc(C2=C3c4ccccc4C4=[N+]3[B-]3(Oc5ccccc54)Oc4ccccc4-c4c5ccccc5c2n43)cc1,711
CC1=C(Br)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)c(Br)c(C)n1[B-]2(F)F,548
CN(C)c1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,413
CCCCCCCCCCCCCCCC[n+]1ccc(/C=C/c2ccc(C)cc2)cc1,364.8
c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,414
CC1=[N+]2C(=C(c3cccs3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,605
C[Si]1(C)O[Si](C)(C)c2cc3nc4ccccc4c(-c4ccccc4)c3cc2[Si](C)(C)O1,368
CC(C)[Si](C#Cc1ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,359
COc1cc(OC)cc(-c2nnc(-c3cc(-c4nnc(-c5cc(OC)cc(OC)c5)o4)cc(-c4nnc(-c5cc(OC)cc(OC)c5)o4)c3)o2)c1,300
COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,288
CC(C)(C)c1cc(-c2cc3c(cc(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)n3-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)n2-c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)cc(C(C)(C)C)c1,337
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3csc(N4CCOCC4)n3)c(C)n1[B-]2(F)F,526
O=C(c1ccncc1)c1ccc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)cc1,342.6395939
Cc1ccc2ccc3c(C)ccc4ccc1c2c43,346
[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,333
N#Cc1cc2ccccc2oc1=N,350
CC1=N/C(=C\c2ccc(N(C)C)cc2)C(=O)N1C,405
c1cc2c3c(cccc3c1)NC(c1ccc3ccc4cccc5ccc1c3c45)N2,344
O=S(=O)([O-])c1ccccc1/C=C/c1ccc(-c2nnc(-c3ccc(/C=C/c4ccccc4S(=O)(=O)[O-])cc3)o2)cc1,346
N#C/C(=C\c1ccc(Cl)cc1)c1nc(-c2ccccc2)cs1,364
CC[n+]1ccc2ccccc2c1/C=C/c1c([O-])ccc2ccc(=O)oc12,591.0277399
Cc1ccc(-c2nc(-c3ccc(C#N)cc3)[nH]c2-c2ccc(C)cc2)cc1,346
O=C(C(C(NNC1=C(/N=N/C2=CC=C(Br)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C5=C(C=C4)C=CC=C5,379
CN(C)c1ccc(/C=C/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,451
O=C(C(C(NNC1=C(/N=N/C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C=CC=C4,365
O=P1(c2ccccc2)C2=C(c3ccccc31)S(=O)(=O)c1ccccc12,386
O=C1CCCC2=C1C(c1ccc([N+](=O)[O-])cc1)c1c(c3ccccc3oc1=O)N2,373
c1ccc(-c2c3ccccc3c(-c3ccc4ccccc4c3)c3ccccc23)nc1,375
CC(C)(C)c1ccc(-c2c(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)c(C#N)c(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,345
N#Cc1ncc(-c2c3ccccc3c(-c3cnc(C#N)nc3)c3ccccc23)cn1,395
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(C#N)cc4)ccc(c23)C1=O,356.2
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,682
CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC=C6)=C51.[I-],686
O=C1C=C(Nc2cccc(F)c2F)C(=O)c2ccccc21,428
C[n+]1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccc(/C=C/c4cc[n+](C)cc4)cc3)cc2)cc1,509
O=Cc1cc(O)ccc1O,369
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,315
Cc1cccc(C)c1-c1cc2c(C)c3c4ccc5nc6c(ccc7c8c(C)c9cc(-c%10c(C)cccc%10C)c(-c%10c(C)cccc%10C)cc9c(C)c8c76)nc5c4c3c(C)c2cc1-c1c(C)cccc1C,501
O=C1OC(=O)C2=C1S[C@]13C2=C[C@H](c2ccccc21)c1ccccc13,421
c1ccc(-n2c(-c3ccc([Si](c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)(c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)cc3)nc3ccccc32)cc1,306
O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,382
C(=C/c1ncc2ccccc2n1)\c1ccc(N2CCCCC2)cc1,385
O=C(O)c1c2ccccc2nc2ccccc12,356
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5cccc6ccccc56)cc4c4cc(-c5cccc6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,325
N#Cc1c(N2CCCCC2)cc(-c2ccc3ccc4cccc5ccc2c3c45)c2c1Cc1ccccc1-2,344
CC(C)(C)c1ccc2c(c1)oc1nc3oc4ccc(-n5c6ccccc6c6ccccc65)cc4c3cc12,352
c1cc2ccc3cccc4c(-c5cc(-c6nccs6)nc(-c6nccs6)c5)cc(c1)c2c34,344
Nc1ccc2c(c1)C(=O)N(C13C[C@H]4C[C@@H](C1)C[C@@H](C3)C4)C2=O,380
CCCCCCC(CCCCCC)n1c(=O)c2c3ccc4cccc5c6cccc7ccc(c2c1=O)c(c76)c3c45,338
CCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,464
CN(C)c1ccc(C2=Nc3sc4ccccc4[n+]3[B-](F)(F)O2)cc1,421
CCCCCCN1C(=O)c2cccc3c(-c4cc5ccccc5s4)ccc(c23)C1=O,378
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,583
CN(C)c1ccc(-c2ccc3n2[B-](F)(F)[N+]2=C(c4ccccc4)C=CC2=C3C(F)(F)F)cc1,665
CN(C)c1ccc2nc(-c3ccc(C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)OCc4ccccc4)cc3)sc2c1,390
NC(C=C1)=CC2=C1C3=[O+]C4=CC(OC)=CC=C4C(C5=CC=CC=C5C(O)=O)=C3C2,490
CN(C)c1ccc(/C=C/c2nc3ccc(N(C)C)cc3oc2=O)cc1,497
CC1(C)CC(/C=C/c2ccc(-n3ccnc3)cc2)=CC(=C(C#N)C#N)C1,390
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)nc2)cn1,382.7176781
CC1=CC(/C=C/c2ccc(OCCCN=[N+]=[N-])cc2)=[N+]2C1=C(c1ccc(N3CCCCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,570
CC/[NH+]=c1\cc2oc3cc(NCCC(=O)NCC(=O)OC)c4ccccc4c3nc-2cc1C,600
O=C(O)CCCc1cc(C#Cc2ccccc2)c2ccc3c(C#Cc4ccccc4)cc(C#Cc4ccccc4)c4ccc1c2c34,445
F[B-]([N+]1=C(/C=C/C2=CC=C(OC)C=C2)C=C(C3=CC=CC=C3)C1=N4)(F)N5C4=C(C6=CC=CC=C6)C(CC7)=C5C8=C7C=C(OC)C=C8,746
c1ccc2sc(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8cc9ccccc9s8)s7)o6)cc5)o4)s3)cc2c1,343
COc1ccc(C#Cc2nc3ccccc3nc2-c2cn(C)c3ccccc23)cc1,407
COc1ccc(-c2cc(-c3ccc(OC)cc3)c3c(N)nc(N4CCCC4)c(C#N)c3n2)cc1,416
CN(C)c1ccc(-c2nc(-c3ccccc3)n3ccccc23)cc1,314
CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,371
CCOC(=O)c1ccc2nc(/N=N/c3ccc(N(CC)CC)cc3)sc2c1,527
Nc1ccc2c(c1)C(=O)NC2=O,357
N#Cc1cnc(-c2c3ccccc3c(-c3ncc(C#N)cn3)c3ccccc23)nc1,391
CN(C)c1ccc(C2=Nc3scc(-c4ccccc4)[n+]3[B-](F)(F)O2)cc1,406
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,525.1
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2B1c2c-3cccc2-c2cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n1c23,387
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccccc2)cc1,329
Nc1cc(F)c(C(=O)c2cc(F)c(F)cc2F)cc1F,335
F[B-]([N+]1=C(C=CC2=C3C=CC=C2)C3=C(C4=CC=CC=C4)C1=N5)(F)N6C5=C(C7=CC=CC=C7)C8=C6C9=C(C=C(OC)C=C9)CC8,715
C1=Cc2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2C2(c3cc(N(c4ccccc4)c4cccc5ccccc45)ccc31)c1ccccc1-c1ccccc12,403
O=C(C1=C2C=CC=C1)OC32C4C(C(C=C(Br)C=C5)=C5C4)OC6=CC(N(CCCC)CCCC)=CC=C63,535.5
CCCCn1c(-c2ccc(-c3nnc(-c4ccc(-c5nc6ccccc6n5CCCC)cc4)o3)cc2)nc2ccccc21,331
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,423
F[B-]([N+]1=C(C2=CC=C(OC)C=C2)C(Br)=C(C3=CC(C=CC=C4)=C4C=C3)C1=N5)(F)N6C5=C(C7=CC=C(C=CC=C8)C8=C7)C(Br)=C6C9=CC=C(OC)C=C9,692
COc1ccc(N(c2ccc(OC)cc2)c2cc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)c3ccc4cc(C(C)(C)C)cc5ccc2c3c54)cc1,434
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5cc6ccccc6c6ccccc56)cc4c4cc(-c5cc6ccccc6c6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,325
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,386
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4c5cccc6cccc(c7cccc3c74)c65)n2)cc1,444
O=S(=O)(c1ccc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1)c1ccc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1,328
COC(=O)C(Cc1ccc2oc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc2c1)NC(=O)OC(C)(C)C,342.3016362
CC(C1=CC(N2CCCC2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCCC\6,613
O=c1c2ccccc2n2c3ccc(-c4ccccc4)cc3c(=O)c3cccc1c32,437
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccccc3)(Oc3ccccc3-4)[N+]2=C1C,629
CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,374
CN(C)c1ccc2c3c(ccc2c1)C(=O)CCC3,369
COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)NC(=O)OC(C)(C)C,327.0004251
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(N(C)C)cc3)sc12,434
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(Cl)cc1)c64)C(=O)N(c1ccc(Cl)cc1)C5=O,525
